id,news_url,title,tweet_ids,tag,label,apelativa
politifact15545,https://washingtonpress.com/2018/06/25/a-trump-fan-was-just-charged-with-trying-to-murder-maxine-waters-on-same-day-trump-threatened-her/,A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her,1011346383289192448	1011347369957515265	1011347642968928262	1011353937709027328	1011354091233120256	1011355203998814209	1011355682388480000	1011355956687593473	1011360230360285186	1011361367041945600	1011361458679099392	1011361741660250112	1011363839726837761	1011364546529976320	1011366469291118592	1011367393942097920	1011367865302151168	1011368544767041540	1011374255785893888	1011374685332926464	1011377380391313408	1011379521784897537	1011379895900000256	1011380631639674880	1011380664309047296	1011381882532089858	1011381902404661250	1011396018326233089	1011400799363239936	1011410405892247553	1011411423522578432	1011431322118582272	1011431681515925510	1011437628909084672	1011442690544865282	1011465532426481664	1011466736732901376	1011482014170603520	1011502891058761728	1011566492834516993	1011578279642443776	1011594956333633536	1011604675190124544	1011613868320346112	1011619265982574593	1011628780459253760	1011634107409883136	1011641324095696896	1011646619614212096	1011648736718675968	1011653097507057664	1011653875852595201	1011656130475577346	1011688647291297792	1011702743684337665	1011732423326011392	1011735656861782016	1011739836259225606	1011753080902299648	1011754243924156417	1011766692815523841	1011771716664586241	1011788633291010049	1011804563542855682	1011843623246131200	1011863923514068993	1011917844186062848	1012147450944073728	1012315901784293376	1012375625594822656	1012377311293984769,politifact,fake,
gossipcop-844173,https://www.mercurynews.com/2017/05/04/nick-viall-reportedly-blames-chris-soules-and-peta-murgatroyd-for-his-dancing-with-the-stars-loss/,Nick Viall reportedly blames Chris Soules and Peta Murgatroyd for his ‘Dancing With the Stars’ loss,854322600780201986	854323036849184768	854323483899174912	854323487325814784	854323542594379777	854324084909289474	854324805428027392	854324913565388800	854325285612916736	854325554371325952	854326479274029057	854326643250384896	854326761361780736	854326787962044418	854327192930590720	854327271896887296	854327507759321088	854328469815152640	854328506112770048	854328523414044673	854328581895278593	854328605140070404	854328611578363905	854328611284713473	854328630318514176	854328627919372291	854328631778095105	854328635603288065	854328640196104192	854328646982434818	854328652015648768	854328654897135616	854328869951868928	854330171754729473	854330186141224960	854330229791305731	854333868845019136	854334010646044672	854334022893404160	854336340196044801	854356347781087234	854359514425905152	854372089893183488	854374488665870336	854386603900506114,gossipcop,real,
gossipcop-866872,https://www.nickiswift.com/74842/celebrities-currently-jail/,Celebrities who are currently in jail,886922222371315712	886922635095011330	886924254205313024	886924557050884100	886924623975251968	886925510948798465	886925513976979456	886926254682894336	886926510510059520	886927804142583808	886928329277833216	886929155161550850	886931459889442816	886936306445463552	886953659862577153	886953827987050496	886965460280811520	886970781451698176	887034785742299137	888502373450174464	900760253473673219,gossipcop,real,
gossipcop-2965379750,www.celebdirtylaundry.com/2017/ryan-seacrest-forced-to-talk-about-julianne-hough-wedding-on-live/,Ryan Seacrest Forced to Talk About Julianne Hough Wedding on Live!,885260009747103744	885261255249870850	885261293048823808	885261609660239872	885261652425355264	885262107922575361	885262321836314625	885262526300262401	885262525771788288	885262652607537154	885262676498296833	885264913152823300	885265301595725824	885267400769273856	885267406372974593	885267403571113985	885267938521079808	885267943789088769	885267940907646976	885273505574604800	885389107802906625	885524083655532544	886325507368812545	886338248020283394	886493207512715264	886567382474526720	886968816428654592,gossipcop,fake,
gossipcop-859874,https://www.thenational.ae/lifestyle/wellbeing/tv-doc-to-ensure-no-one-gets-botched-in-dubai-1.778286,TV doc to ensure no one gets ‘Botched’ in Dubai,874419978824450048,gossipcop,real,
gossipcop-885428,https://www.longroom.com/discussion/718214/calm-down-beliebers-justin-bieber-and-paola-paulin-arent-exclusively-dating-just-yet,"Calm Down, Beliebers: Justin Bieber and Paola Paulin Aren't Exclusively Dating Just Yet",916425652605042689	916426623741841408	916426974825914368	916427024734085121	916427116362661889	916427726839599104	916428004313534465	916428364461805579	916428375362646016	916428727558344705	916430390306336768	916431012753637376	916433247000846336	916433716607574016	916434129213902853	916434187091136512	916434518332133377	916434522761285633	916434642579984384	916437133790912512	916438003396104194	916438077673037824	916438564652539904	916439601379774464	916445066700390400	916445233604321280	916446738302435329	916447744075505664	916456337554399232	916456343829045248	916458259896262656	916462063131742209	916464374931365888	916464374612606977	916464476597059584	916468376750321664	916470279068684288	916472406490755073	916473082117853185	916476312599924738	916500009415196672	916500075177635840	916500082106679296	916516303032193024	916516313656385536	916516340302843905	916516381440598016	916516475803979776	916516555546120192	916516566044495872	916516609094766593	916516632008241154	916516750136676352	916516755018862592	916516979703537664	916516987412631553	916516987412602880	916517022183428096	916517038339907584	916517094606475265	916517203981295616	916517242229182464	916517265528455168	916517272377790464	916517327616860160	916517458512629760	916517478272065536	916517492729745409	916517635042529280	916517694538702848	916517865968283648	916542727675924480	916548301306060800	916574417228058624	916621647096045568	916665472015253504	916875386763563009	917420894544367617	918006766956265472	918128917625671683	918518997943021568	918822163465064448	919272711679107079	925917894873030656	929339817686528000	929359320382181377	929419740438700032	933236121646989317,gossipcop,real,
gossipcop-930800,https://www.etonline.com/miley-cyrus-retracts-apology-for-2008-vanity-fair-photo-101314,Miley Cyrus Retracts Apology for 2008 ‘Vanity Fair’ Photo,990936859961364480	990937121421606912	990937133459238919	990937909850202113	990938758336819202	990938800141500416	990939466926829568	990939611831656448	990939929927716865	990939940312657922	990940298296643585	990940304311226369	990942861653929984	990944290745466880	990944879147716609	990949519100665857	990949682905042944	990950006067810311	990952471882280960	990954254927106048	990954277391781888	990954696704700416	990957428975038464	990958500414140421	990959275370573826	990959288695877634	990959327937777665	990959345419673601	990959472653762560	990959478555148288	990959511862116352	990959525275537408	990959578899734529	990959587309301760	990959740476907520	990959738610470913	990959776535281664	990959810412777472	990959812954509312	990959824195203072	990959999286480896	990960003375824896	990960022380261376	990960056433770496	990960064960827392	990960093926699008	990960246595162112	990960268124545024	990960297241448448	990960335279546368	990960369148588033	990960379156189189	990972941344083973	990978777231560704	990982148273397761	990982172537483265	990982407665930240	990984208800796677	990988513872138240	990994427077246977	990994684351733760	991031134032220161	991032149599023105	991033710291103744	991063637379854336,gossipcop,real,
gossipcop-877687,https://www.dailymail.co.uk/tvshowbiz/article-4854728/Selena-Gomez-shares-photo-date-night-Weeknd.html,Selena Gomez shares photo from date night with The Weeknd,905051152890376192	905051932783296512	905052975181193217	905053154714284034	905053151425855489	905053151392387072	905053642578952192	905054005130387456	905054998920216576	905055013554270208	905056267953201152	905056463810330624	905056655011979265	905056947086344192	905056946826338304	905057946932936705	905061441329393666	905063259471884288	905063274424631296	905068626637594625	905077459669921792	905125064949030917	905195055299915777	905206256914366464	905207213710610432	905385454580715520	906427475416117248,gossipcop,real,
gossipcop-893424,http://time.com/5019182/george-hw-bush-groping-allegation/,Sixth Woman Says George H.W. Bush Groped Her When She Was 16,930140307286577152	930140806857609217	930141113876393985	930141664836030467	930141674776551427	930143817067614208	930147062183874560	930147921135394817	930148318222491648	930148380923265025	930149472797167616	930150634371760128	930164110821593088	930198690576334848	930201773767385088	930204971894804485	930205012692733957	930205022192889857	930205033148317696	930205052534493185	930205101947604992	930205171925340160	930205187792424965	930205215130882048	930205231878688768	930205275373625346	930205469498634241	930205473046958081	930205514960658432	930205702630539265	930205715200905216	930205737573285889	930205776731365379	930205844725170176	930205937213853697	930205945245896704	930205969644212224	930205976619356160	930205977311313920	930205989013422080	930205985611898881	930206043027714049,gossipcop,real,
gossipcop-847160,https://people.com/celebrity/kylie-jenner-makes-a-quick-trip-to-boston-to-support-her-new-guy-travis-scott-see-their-sweet-pda/,Kylie Jenner Makes a Quick Trip to Boston to Support Her New Guy Travis Scott — See Their Sweet PDA,858755970184298496	858763840129032194	858767860201664513	858801509231980544	858808587585564673	858809727395840000	859015080314376192	859026827129610240,gossipcop,real,
gossipcop-874923,https://www.longroom.com/discussion/641307/beyonce-highlights-her-assets-in-bodycon-dress-two-months-after-giving-birth-to-twins,Beyoncé Highlights Her Assets in Bodycon Dress Two Months After Giving Birth to Twins,899769394846351360	899769626120167424	899769976785178624	899770980838629376	899771159415328768	899778188779200512	899784267588411393	899784426300768262	899784692995510272	899790287085502464	899791068476133376	899797399371001856	899799642707296256	899819466535702528	899819490367688704	899819492615868416	899819492540395520	899819501503565824	899819545325600768	899819544952410113	899819566305619968	899819615936811008	899819641853399042	899819746673262592	899819794702245889	899819848632598529	899819943943909376	899819979176124416	899819977435381761	899820062571417601	899820194696241152	899820247066320896	899820323566125058	899820465514053633	899820473822973952	899820490851848192	899820501610225665	899820506567847936	899820505930358784	899820528286007296	899821203463913477	899825478298501120	899832439316545541	899867995970965504	899875374347292672	899884953424592896	899895990320345090	899916629856923649	899927912434073600	899935425669849088	899969677283209216	899979800533749761	899990949199085568	900005023853182976	900013091001212928	900040118844751872	901488675275644928,gossipcop,real,
politifact15486,https://yournewswire.com/anthony-bourdain-killed-clinton-operatives/,Investigators: Anthony Bourdain Was Killed By Clinton Operatives,1005889143799508994	1005906117744984064	1005906386624995329	1005907244100317184	1005917146973687808	1005928975342997505	1005930065148956673	1005930420490395648	1005930462005616644	1005930582252060676	1005931653376630784	1005941784063725568	1005943297343459328	1005945424241463296	1005945628910899200	1005945933593489409	1005951051445436416	1005960790808014848	1005962841231245314	1005964903465848833	1005966073877991426	1005966199786745856	1005966408503750657	1005966606571368449	1005966984448757762	1005967119115341825	1005967172898734081	1005967233422712833	1005967333091872773	1005967599602106368	1005972256659591168	1005975951556136960	1005978110909714433	1005983590096793600	1005988053410877440	1005989570251509761	1005990615241318400	1005991288699678720	1005997885635248128	1005998406811226113	1006005368365993985	1006005403191259136	1006013806286331905	1006014390301331456	1006023836415025153	1006031426326802432	1006040590033784834	1006088060017172480	1006113204269875200	1006124627117137920	1006132190273470466	1006138063939096576	1006150117295116289	1006157144192929792	1006172812070019073	1006174646188662784	1006177136993034240	1006182438907850755	1006182547389276161	1006187806455197697	1006188601846054913	1006204436115533825	1006205824396644352	1006207363014012928	1006207674478784512	1006220342375821312	1006220345534132225	1006237729879977984	1006241547489349633	1006246182320869382	1006252842288599042	1006254429006368769	1006255093455507458	1006256692697264128	1006264567226421250	1006270865523105797	1006274069719801857	1006277698510082051	1006285542319906818	1006291713139322880	1006297380453355520	1006306405316345856	1006318173241606144	1006323691964203009	1006357365262725120	1006380587500916737	1006381147243376640	1006386999719268353	1006390314557411328	1006396819100848130	1006436470368886784	1006444126496329729	1006460720215744513	1006461238505869312	1006466261814005760	1006475135149195265	1006480089658331136	1006529367500120064	1006546818082263040	1006550499653488640	1006555541370540032	1006581952068177922	1006585522532126720	1006593822359339009	1006602352965619712	1006609196668907520	1006637804305174528	1006651336472055811	1006690316676730880	1006939544162205697	1006940055187939328	1007028154723176448	1007111495354867712	1007132217510854656	1007251327775330304	1007298778393726977	1007331298153820162	1007393965291769856	1007786100511985664	1007790604414222336	1007961101496193025	1008160474821812225	1008184602538790914	1009386906612887553	1009664771900231680	1009800269385912320	1010052866587922433	1010287463707930624	1010294699427414017	1010314753208668161	1010343558614667265	1011738297163448321	1012456322841882624	1012827518452281344	1013621597779918849	1015700970863579142	1015802535486132224	1015973861630861314	1016014802190241793	1016234401015869445	1016277134195740673	1016392856511156225	1016754378168885248	1016870141991313409	1016890676221444096	1017062498242097152	1018376887226077184	1018683438956675072	1019038348441276417	1025863792381452288	1030545309825425408	1039641595233087488,politifact,fake,
gossipcop-878319,http://www.bravotv.com/the-daily-dish/luann-de-lesseps-reveals-the-exact-moment-that-was-the-final-straw-in-her-marriage,Luann de Lesseps Reveals the Exact Moment That Was the “Final Straw” in Her Marriage with Tom,905652608987127808	905653871879405568	905655201440251904	905656155187200003	905656970836811777	905656987618230273	905657121852751872	905658188103507970	905658970903162880	905660438599278593	905661165988061184	905661577889628160	905662409469190144	905663522339569666	905663957343469568	905664083931709440	905664451621175296	905664506797445120	905664586308714496	905664754332516353	905665014547091456	905665975038521344	905666978764881922	905667072788643841	905667108767383552	905667119802531840	905667394860851200	905667461499969540	905667461411831808	905667971229466624	905668321013403648	905668341058068480	905668354928648192	905668473468051456	905668542653239296	905668977237516288	905669720853983232	905671358322925570	905672394768912385	905673070299430913	905674028760883200	905676041787588608	905676100398927872	905678994401583104	905679087330582529	905679085241851904	905689149537005568	905692279410749440	905697162763395073	905700807378477056	905710017843568640	905717517552951300	905721779439710208	905724895299907585	905746238707871744	905750655654133761	905751166000275456	905751384359919616	905751559853801472	905752332931084289	905753277874176001	905753320333160449	905753325462851584	905753342839853056	905753356676861952	905753359633842176	905753361865203712	905753387140042753	905753634062860288	905753638898991105	905753832260546561	905753849016745985	905753861977145344	905753903408480256	905754009889275904	905754071604322304	905754086821244928	905754094270283776	905754136276340737	905754162448785408	905754296742006785	905754406532022272	905769384844550144	905791337617874944	905803258991693824	905803306357927937	905810178347597824	905810856948195328	905810930390487044	905811030256865280	906527112185643008	906527126542798849	906528370539876353	906532649350639616	906534412082450433	906536449180360704	906555548946059264	906556308027056129	906556831153213442	906558093076688902	906559083695755266	906563391724179457	906642624471355392	914729996861788160	914781310236991489	915429616919117825,gossipcop,real,
gossipcop-900090,https://hellogiggles.com/reviews-coverage/tv-shows/netflix-true-crime-dramas-2018/,Netflix is dropping two new true crime dramas in 2018 — and one of them involves Trump,941325179870904320	941325470146203653	941325924624191490	941326177389572098	941326460555587585	941329614886133760	941329709387866114	941329738542362624	941331468252454914	941338818195677186	941340231009226754	941343344818454528	941347134363848704	941347141267705861	941380084295802881	941404249602211840,gossipcop,real,
gossipcop-909410,https://www.usmagazine.com/celebrity-news/news/january-jones-being-a-single-mom-limits-your-sex-life/,January Jones: Being a Single Mom 'Limits Your Sex Life',961193235455635456	970826627864252416	972064720189521920,gossipcop,real,
gossipcop-914156,https://zig.com/eonline/photos/katy-perry-literally-runs-away-from-love-in-spite-1645962,Katy Perry Literally Runs Away From Love—In Spite Of Her Ongoing Fling With Orlando Bloom on ZIG,964238038644633601	964238917380788224	964239796154634240	964239921224482816	964240943036674048	964241820875182081	964242679046524930	964244985351757824	964245002556772352	964245018172108803	964245390693253120	964246972168265728	964253110318219265	964254638080974848	964259897587113984	964264955628302336	964270073828397057	964287880242724865	964385870450106369	964414163375157248	964478236016152576	964512546450485248	965930751228305409,gossipcop,real,
gossipcop-919264,https://news.iheart.com/featured/brady/content/2018-03-12-taylor-swifts-delicate-music-video-is-here/,"WATCH: Taylor Swift's ""Delicate"" Music Video Is Here",973008072133128192	973010809050845184	973011032099753984	973011284257013761	973011524989194241	973012254458372096	973013387184500736	973015910872178688	973025846586953728	973027313234280448	973046479614042112	973047973235118080	973050092461678592	973074751508885504	973074876868284417	973074882765484032	973089773224185856	973089813715972096	973089886927548416	973089983488765952	973090014820225024	973090025733844992	973090035842109441	973090039306518528	973090046466289664	973090064854077441	973090249994850304	973090259071373312	973090312326348800	973090332698206208	973090401614745600	973090508032675845	973090509144109056	973090523903877121	973090557089198081	973090594825342976	973090774731710464	973090806864244736	973090821867229185	973090837860143104	973090843002396672	973090870265249792	973091022195646464	973092304251686912	973097306970099715	973103452468449280	973131853183012865	973143918576586752	973412444403044352	973416391020892160	973505721257025536,gossipcop,real,
gossipcop-914092,https://www.usatoday.com/story/life/2018/12/19/royal-christmas-queen-harry-meghan-and-kate-celebrate-family-traditions/2281611002/,"Royal Christmas: How are Prince Harry, Meghan, Prince William and Kate celebrating?",964201986949373952	964202755534368769	964202910434258945	964202929707102208	964204722415685632	964204974774263808	964205443798175750	964206985448247297	964210222612058112	964217904106373120	964225487252803586	964238148917219328	964238724111523840	964238750933975042	964238902516178946	964238952856276992	964238977199951876	964238995063476224	964239035198853121	964239329437605888	964239332994355205	964239372332679168	964239406189236225	964239431019450368	964239557163175937	964239562754199552	964239589161488386	964239626729910272	964239694144901120	964239725791006722	964239749102948358	964239746875654144	964239751678226434	964239767905947653	964239823883075586	964239920708620288	964239949703864321	964239965252177920	964239974588698627	964260418679025664	966402231879680000,gossipcop,real,
gossipcop-909331,https://www.irishtimes.com/culture/tv-radio-web/how-rose-mcgowan-became-a-victim-of-her-own-victimhood-1.3507249,How Rose McGowan became a victim of her own victimhood,,gossipcop,real,
gossipcop-916090,https://tvline.com/2018/11/11/the-walking-dead-recap-season-9-episode-6-whisperers/,"Walking Dead Recap: Flash-Forward to New Characters, New Couples and (Finally!) the Arrival of the Whisperers",967963954252271616	967964022539735041	967964928991793152	967965034122006530	967965285893451776	967965316704886784	967965354688475136	967966248721174528	967966351460651009	967969129843044352	967969364388429826	967971074364252160	967971090701127680	967972234152370178	967977052568727553	967979998840836096	967987850645032960	967988719121772544	968001431046361088	968035800251236352	968070947063455744	968070976050286592	968071040437030912	968071183303364609	968071181952831488	968071208884416513	968071234075361280	968071284197339137	968071307022749697	968071416091471872	968071421732818944	968071428317892608	968071443681562626	968071449935302656	968071480528527360	968071486421524480	968071507443437569	968071686670168064	968071695276937216	968071723978493953	968071728613199872	968071726654476288	968071758690603008	968071959958425600	968071964198952960	968071970481897473	968071990807494657	968072226670080001	968103164565008384	968115466253238274	968156920757420032,gossipcop,real,
gossipcop-952953,https://www.usmagazine.com/stylish/pictures/espys-2018-red-carpet-fashion-see-celeb-dresses-gowns/,"ESPYs 2018 Red Carpet Fashion: See Celeb Dresses, Gowns",1019723530223738880	1019724330148786176	1019725111526641664	1019725383225282560	1019725589136232449	1019725805969059840	1019726272069480453	1019731070135291904	1019733391455866880	1019736018449137664	1019737847241175040	1019737879478710273	1019754184189628417	1019757873201631234	1019760989074440192	1019775700327256070	1019776608884813825	1019781156324032512	1019785176958865408	1019785176900096000	1019785182809919489	1019785187192958978	1019785211683528704	1019785225713397765	1019785285079584774	1019785323272863744	1019785481414946819	1019785522896625664	1019785659542798338	1019785674130706432	1019785690442289152	1019785711652876288	1019785720557441025	1019785725947142144	1019785757995732992	1019785773455900672	1019785793886478336	1019785803990528001	1019785927764389889	1019785930129977344	1019785970730848257	1019786022677307392	1019786188843028480	1019786191791624192	1019786273656115200	1019796883856748546	1019808688331108353	1019815934066769920	1019821467192635393	1019828801855864833	1019840190976806912	1019840667529433088	1019841614292762624	1019856400594472960	1019856609953046534	1019866502382551040	1019871819870826496	1019904507373707266	1020482492657209344	1020705965614817280	1020718296885350401	1020723342259687424	1021204188607332352	1021214505496219648,gossipcop,real,
gossipcop-899935,https://www.huffingtonpost.com/entry/enrique-iglesias-anna-kournikova-twins_us_5a38372ce4b0fc99878e1dab,Anna Kournikova And Enrique Iglesias Welcome Twins In Secret,941345930065907712	941346083489316865	941346141039345664	941346604510011392	941346750823989248	941348461789753344	941348512079507456	941352002147233793	941352297258520576	941356954538127360	941361839845261317	941364253734338562	941398168754933760	941415378835554304	941420948380635136	941529628358987777	942871664815112198	942872637268811776	942873718497468418	942875355437850624	942887611017908225	942900039344680960	942975405463605248	942977608639307776	942994156657315840	943001993584545792	943023395683303424,gossipcop,real,
