id,news_url,title,tweet_ids,tag,label,apelativa
gossipcop-874311,https://www.dailymail.co.uk/femail/article-3650703/Looking-love-looking-good-JoJo-Fletcher-s-make-artist-reveals-keeps-Bachelorette-star-looking-fresh-make-outs-tears-10-hour-days.html,JoJo Fletcher's make-up artist reveals how she keeps The Bachelorette star looking fresh,,gossipcop,real,
gossipcop-8055383376,realityblurb.com/2018/07/27/report-rhonjs-teresa-giudice-getting-500k-to-film-spinoff-special-about-joes-deportation/,REPORT: Teresa Giudice Getting $500K to Film Joe Deportation Spinoff,623219501866160128	1022796081455947776	1022801308607283200	1022820263082086406	1022829527897128960	1022851656386584577	1022883270516776961	1022925060577914881	1022936929573265408	1022944700473454593	1022960026997190656	1022996051307970561	1023040374074486784	1023194738193850368	1023283233323081729,gossipcop,fake,
gossipcop-846867,https://www.amazon.com/Gas-We-Pass-Story-Farts/dp/0916291529,"Amazon.com: The Gas We Pass: The Story of Farts (9780916291525): Shinta Cho, Amanda Mayer Stinchecum: Books",,gossipcop,real,
gossipcop-4271815483,www.usatoday.com/story/life/2018/01/16/kim-kardashian-and-kanye-wests-new-baby-girl-here-born-via-surrogate/1036527001/,"Kim Kardashian and Kanye West's new baby girl is here, born via surrogate",960935262338650112	961004256265474051	961005475264450560	961068074559565830	961146739817402368	961147628695191552	961218027521040385,gossipcop,fake,
gossipcop-6793578954,www.datalounge.com/thread/21350471-jennifer-aniston-heartbreak-as-justin-theroux-emma-stone-%E2%80%98get-serious%E2%80%99,Jennifer Aniston Heartbreak As Justin Theroux & Emma Stone ‘Get Serious’,1004057629184929793	1014259497219514368	1014320482752061440	1014428624357765121,gossipcop,fake,
gossipcop-942024,https://www.thequiz.com/plan-a-wedding-and-get-matched-with-a-celebrity-groom/,Plan A Wedding And Get Matched With A Celebrity Groom!,1004696847770947584	1004697027064803331	1004697789148946432	1004699826213318658	1004707354313543680	1004713130042253313	1004714332914003973	1004727960073592833	1004727966658650112	1004727973910589440	1004727990171906048	1004728032534450176	1004728231042351104	1004728232866873347	1004728237266735104	1004728246863388673	1004728341218451456	1004728348734558209	1004728568230940672	1004728573037563904	1004728584978812928	1004728589651251201	1004728628834394112	1004728771876937728	1004728769465241602	1004728783688134656	1004728794257739777	1004728803988471808	1004728828755939328	1004728844190912512	1004729005319360513	1004729025154244612	1004729061497810946	1004729107521916928	1004764727241822210	1004838267643158529	1004884978365108224	1004890408416096256	1006275377877176321,gossipcop,real,
gossipcop-8367687233,www.theatlantic.com/entertainment/archive/2011/03/the-tourist-why-the-angelina-jolie-johnny-depp-flop-deserves-a-second-look/72989/,'The Tourist': Why the Angelina Jolie-Johnny Depp Flop Deserves a Second Look,1007380894175432705	1007438557143707648	1007482844732690433	1007529779166306304	1007562544561745920	1007586119133859840	1007963776690376705	1008402251940007936	1009399978190626818	1010059295105224704	1010914063755415552	1013670263630827520	1021504120883236864	1022196606559510529	1029386170407342081,gossipcop,fake,
gossipcop-921751,https://www.msn.com/en-us/music/celebrity/britney-spears-kevin-federline-settle-child-support-case/ar-AAAzJHb,"Britney Spears, Kevin Federline settle child support case",975947093671075845	975947546848911362	975948042229739520	975948921217409024	975949390430031873	975949496776581120	975950125507010560	975950132159107072	975950136638689280	975951128029474816	975951555747704833	975951858723315712	975953530556157952	975956814478000128	975959511558111233	975960247662776320	975960341258612736	975962251927601152	975963637688004608	975971786146721793	975979233779462144	975979239852904449	975984400448962560	975987080525504513	975990765187985408	975991453976588288	975992490162466816	975999785856466945	976004918929600512	976006304790728704	976006454493810688	976006469421359104	976006592272445440	976006604259840002	976006743632248832	976006752989786112	976006806018445312	976006934913585152	976006954568028162	976006956694597632	976006972695875584	976006971626348544	976006971609542656	976007021756600320	976007017813995520	976007054296043520	976007069051564032	976007097719672834	976007237020934144	976007453656707072	976007463404298240	976007471591501824	976007503665336320	976007514776047616	976007541976109057	976007573471219712	976010730703962112	976012232877211648	976017379766411264	976022658868428800	976026385784258562	976030297895522306	976037754462076928	976045432131395584	976048740837421056	976052881957662720	976052880590254080	976060330798280704	976065488529768448	976072883205062657	976080563525189632	976086143694397441	976092942833106944	976100465858428928	976105601100013568	976113278282706944	976121098134634496	976128586401775617	976133661492895750	976138740082061312	976138752513986561	976138763624738816	976138951500079105	976146515440750592	976151713362034689	976292140320931841	976323979421077504	976353594285936640	986645829451763712,gossipcop,real,
gossipcop-925831,https://www.elle.com/culture/a19709332/kristen-bell-channing-tatum-and-jenna-dewan-split/,Kristen Bell Offers New Perspective on Channing Tatum and Jenna Dewan's Split,982410705608560641	982411136871084032	982411197445300227	982412148688105472	982412160960610304	982414027681918979	982414147827716097	982421805599264769	982429755231191040	982442534327775232	982477924581421057	982478110221307905	982478143821893632	982478148838346754	982478145990414336	982478153053540353	982478151187075072	982478343110086656	982478372487000064	982478378967199746	982478616708730881	982478634672885760	982478631778865152	982478659113160704	982478661055139841	982478862511722496	982478874486497280	982478871747616768	982478915720634368	982478927733157888	982479100014194689	982479116791439360	982479121744912384	982479126794817537	982479136647274496	982479173494169600	982479270130876416	982482068436234240	982515670016561152	982526374962450433	982612249440407553	982662323025448960	982705961923162112,gossipcop,real,
gossipcop-879571,https://www.foxnews.com/entertainment/dwts-recap-property-brothers-drew-scott-and-dancing-partner-emma-slater-reveal-wedding-plans,'DWTS' recap: 'Property Brothers'' Drew Scott and dancing partner Emma Slater reveal wedding plans,907799600177860613	907801247377510400	907801271939289089	907801786764972032	907802821336039424	907802830232330240	907802903871664128	907803364100112385	907803412317708288	907803457347899392	907806057019215873	907809962826588160	907812895643328512	907824277633814529	907825216419753985	907840192161206273	907851182701506560	907851198635671553	907851307310075904	907851374083411968	907851397714018310	907851450289664001	907851505281245184	907851504836640768	907851612617670656	907851627775885312	907851644158844931	907851649250742272	907851702417727488	907851723733168128	907851764510199812	907851905929539585	907851939756564480	907851975898918913	907852132572913665	907852152097439745	907852158653095937	907852163027755008	907852182136946688	907852179037462528	907852190538244096	907852241087975424	907852486760976385	907862707466108928	907865310543446021	907867653011800064	907874026126680064	907874426695254016	907937155628093440	907973936188715009,gossipcop,real,
gossipcop-854034,https://www.businessinsider.com/how-victorias-secret-models-get-ready-for-fashion-show-2015-9,How Victoria's Secret models look so good for the fashion show,865270611144318976	865270991374700544	865271602073583618	865271818671632384	865272128571981825	865272137279471616	865272143390453760	865272175602704385	865272354984738816	865272952039907328	865273056268238848	865273065432690690	865273067961860096	865273088186867712	865273087113089024	865273839432769537	865273862488866816	865276115337842688	865276289988534273	865280125495001089	865280731500519424	865282510372175872	865282643788677120	865287259712610304	865287399747731456	865287408077611009	865287419825762308	865287423839707136	865287421180526592	865287432639467520	865287608783429632	865288835139330049	865303893068193792	865341405249638400	865362662120726528	865444678967017472	865643220570701824	865919366273130496	866361932491653120,gossipcop,real,
politifact6641,http://www.bls.gov/ces/,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",8205638712	8205989275	8252629709	8253613759	8264169498	8325864308	14836679286	23890037756	26291763154	26985104152	27802012908	28809424703	19654118427590656	91968437391327232	187161119801081857	187303680310116352	206040126290280448	234318935112167425	243540124661604352	243540942500556800	243540950746550273	243543569330216961	243544510636904450	243544985683771392	243551778015154176	243553763913265152	243558477774073857	243562945940955136	243566479268790272	243569220921745408	243610998790037504	243662341659582464	243663154012372992	243698891017580545	244087982389358592	563988036493787136	644007585939521536,politifact,real,
gossipcop-881364,https://www.ajc.com/entertainment/celebrity-news/jada-pinkett-smith-responds-leah-remini-claim-that-she-scientologist/OPDKZJqvIeOtxQY5EKBypI/,Jada Pinkett Smith responds to Leah Remini’s claim that she’s a Scientologist,910203860970557440	910204960608067586	910205225071448064	910206135604572161	910206922002800640	910207190798966784	910207998609457152	910208046642610176	910208544506613761	910210403719716864	910211009335451648	910215775130185729	910217051008053248	910219775711772673	910223304799252485	910223519409229827	910223575755390976	910223589475012608	910223602754244609	910223612233310208	910223639924142081	910223710203891712	910223795172069377	910223820312711169	910223900218417153	910224015880540160	910224023908442112	910224071723536384	910224103109484551	910224107794550785	910224114769698816	910224134227054592	910224349084487681	910224356697133056	910224359050051584	910224370836090880	910224474028613632	910224527052984322	910224658947026944	910224701892513797	910224754052870144	910224800374804480	910243166061809667	910245523155820544	910251676057059328	910252935711408128	910255180746248192	910256955486199808	910258018524307456	910258942013558784	910273076327219200	910284890062520320	910295063363821569	910295599332904961	910299228701724677	910303105073520640	910310772626149376	910328098356383744	910335048821477376	910335760913649665	910336266058846208	910336485215240192	910337233412030464	910337492984897536	910337528959524864	910340237913739264	910349329344458757	910378994155098112	910479218609356800	910482167578419200	910521455032627200	910527949031350278	910530484513509376	910533947485859841	910534217913831424	910537817108942848	910539353604055040	910544151938306048	910547567670288384	910547977793626112	910579294732210176	910601963028566018	910787385310429184	910806397390082048	912453137985933313,gossipcop,real,
gossipcop-844502,https://people.com/celebrity/peoples-most-beautiful-a-look-back-at-the-covers/,PEOPLE's Most Beautiful: A Look Back at the Covers,854706251619598336	854706308632551424	854706422524895236	854706439985569792	854706442112073728	854707151163584512	854707160017653760	854707220914688001	854707353706528769	854707379518275584	854707451047940096	854707569922723840	854707586079363077	854707667939590144	854707688944672768	854707707097559040	854707768271523840	854708091409051648	854708951488712704	854709747311923200	854709767037624320	854709838974033921	854711299678158848	854711595502641152	854714242083176448	854714255777517569	854714282214174720	854714291789766656	854714306075611136	854714316007718914	854714342922530818	854718990643593217	854721038784970753	854721057118240768	854721056115834880	854721062277218304	854721059655790593	854721080501587969	854726371406381056	854742405773262848	854742455769419776,gossipcop,real,
gossipcop-873744,https://en.paperblog.com/joan-smalls-proves-denim-liner-will-be-a-major-fall-trend-1719858/,Joan Smalls Proves Denim Liner Will Be a Major Fall Trend,897591310684762112	897591468969381889	897591617691017216	897591910981922817	897591979109896192	897593972268421120	897593990509408257	897593996683481088	897593993554472961	897594039532433408	897594842779451392	897595075152105472	897595394279866368	897596811027791873	897598065938399232	897599107484745728	897600678025203712	897601355589857288	897601409000099840	897601447889698816	897601475945385984	897602581798768640	897602580901224448	897604974615699456	897605189024219138	897605188856557568	897605207995101184	897605243441172481	897607111575601153	897607111433216000	897607477700816896	897610070527225858	897610164173459457	897627350732611584	897627374975627268	897627532870258692	897627551396483072	897627571294265351	897627762722209798	897627801922269185	897627875674910721	897627885636390912	897627906536607745	897627926539239424	897628024023154688	897628076913381376	897628094898606085	897628110702747649	897628109587001345	897628146102665218	897628270283427841	897628287962402818	897628294895607808	897628331541221376	897628342182137856	897628382879416324	897628505067986945	897628567965716480	897628658462060544	897628940533157888	897650929574580225	897663551632015360	897675872005611520	897777333297455105	897808741046865920	897808816493871104	897847172548395008	898977891420995584	920365300759040000	920366324118892544	920367174404976640	920367946446249984	920368067045134336	920378047223779328	920663369681477632,gossipcop,real,
gossipcop-846584,https://www.teenvogue.com/story/selena-gomez-surprised-13-reasons-why,Selena Gomez Is 'Surprised' by How Much People Love '13 Reasons Why',857670504756498433	857670712630296576	857670724638707712	857670821158031362	857670868339531776	857670886597435392	857670907745026048	857671032202813440	857671086103711744	857671123693035520	857671158761754625	857671162486116352	857671161659875328	857671165510246400	857671198594945024	857671321710452736	857671589814571008	857672575496757248	857672594937360384	857672764551041026	857673165056626688	857673270417666049	857673289753382913	857673593345511424	857673751864819712	857673790167306240	857674446122909698	857674621096665088	857674888135401472	857675267115892736	857675296018845696	857675302880686080	857675300154376192	857675304684224513	857675311852339200	857675448691470337	857676759478657024	857676761294819328	857676809638260736	857676813941616640	857676811081207808	857676810292576256	857676816735129600	857678764104228864	857678763403788289	857678771628814336	857678771591102464	857678769582071809	857678776339120128	857678773763821568	857678778205483009	857678813106495488	857679975104733184	857679974886629376	857683388362371072	857686081256304640	857687505402871808	857697878793306112	857699823713009665	857703816103436288	857709108098723840	857736825498198017	857738911443025921	857753891148091392	857755002550484996	857755585433018370	857758423806615552	857774134813757441	857791489761476608	857807127590477824	857964140115132417	857971646912712704	857972069220454400	857972924527063042	858022179249811456	858034154612695044	858044079694860292,gossipcop,real,
gossipcop-7276271383,www.intouchweekly.com/posts/khloe-kardashian-tristan-thompson-affair-another-woman-158321,New Intimate Details of Tristan Thompson's Affair Prove It's Worse Than Khloé Kardashian Knows (EXCLUSIVE),963873060930568192	963935959648821248	966056413180162049	967572353310846976	983876412309307404	983976855320629248	984224981931393024	984253545925914624	984253932942872576	984253936956788736	984253943529328641	984253956900651008	984253956762361856	984326030012887040	984357591991152640	984363371427454976	984363377442066432	984363384534700033	984363384153034754	984462695331172353	984480633522216966	984507387439546368	984558523886387200	984789689935818753	994210200411361280	994210198452613120	994644813805862915	1002855524898140160	1012606805569146885,gossipcop,fake,
gossipcop-904777,https://steemit.com/nia/@naseer.exclusive/nia-jax-s-date-turns-out-to-be-a-dud-brie-bella-plots-her-comeback-and-nattie-neidhart-becomes-the-divas-champ-on-total-divas,"Nia Jax’s Date Turns Out to Be a Dud, Brie Bella Plots Her Comeback and Nattie Neidhart Becomes the Divas Champ on Total Divas — Steemit",951292108341641217	951292218538520576	951292419840053248	951292597435166720	951294324691603456	951295623508082688	951298148965601281	951298409046126592	951324818044960768	951370661267730438	951370681727451136	951370696856305666	951370721032331264	951370743887036416	951370748064600064	951370843447353344	951370860501364737	951370878968844288	951370939459166208	951370948791455745	951370951379378176	951371136448761857	951371150734524416	951371165553037313	951371187757699072	951371187355049984	951371190576218112	951371206044848128	951371265369149440	951371379328286720	951371396520857600	951371623931801603	951371626741927937	951371655653285888	951371656739676163	951371694211510272	951374730094931968	952203082087182338	952204362356420609	952212454724993025	952231520495915008	952234036801556481	952235164431716352	953679133619490817,gossipcop,real,
gossipcop-912135,https://www.foxnews.com/entertainment/alexander-skarsgard-slams-disgusting-double-standard-in-hollywood,Alexander Skarsgard slams 'disgusting' double standard in Hollywood,961069301053534208	961076931390193664	961083352420945925	961083606356566017	961084665707802624	961092079026933760	961099058193616896	961101914564898816	961102103455391744	961104695619145729	961112197375160320	961117394113581058	961123924741369856	961124839225425920	961129960533626880	961137485337243648	961144894269124610	961148345967398915	961151782935318529	961159380501540864	961166886904913920	961171934653292544	961176952823431168	961182886224211968	961190244367282181	961197065526063104	961202236603883520,gossipcop,real,
gossipcop-917777,https://people.com/pets/barbra-streisand-defends-decision-to-clone-her-dog/,Barbra Streisand Defends Decision to Clone Her Dog: 'I Knew I Could Keep Some Part of Her Alive',969719653776769024	969720263871954944	969722715467808770	969724546063331328	969724628628393986	969725782254788608	969731138108383232	969736323161513984	969741574643920896	969744321829396480	969744818338328578	969747232026107904	969748941976801280	969749713829285888	969761187918331905	969768723618742272	969774568263925760	969781906471399425	969786110858682368	969789664646197248	969797176913051648	969805187715031045	969819571786887168	969825082418720769	969831828788932608	969840664593788928	969845393788997632	969845561271582725	969846428590858240	969852648449953792	969854231183351809	969861788681453568	969867976911409152	969874776092061696	969879955285843968	969887312602578944	969894831961944064	969900289783316480	969907391406817280	969913098348806144	969920231941353472	969927338220707840	969932677489938434	969938073097089025	969981508260978688	970041225276375040	970261094408380416	970263714241814535	970665819238625281	1046132466514366465,gossipcop,real,
gossipcop-893702,https://www.dailymail.co.uk/tvshowbiz/article-4569212/Patty-Jenkins-s-heart-sank-Gal-Gadot-cast.html,Patty Jenkins's heart sank when Gal Gadot was cast,930462854565724161	930463875564269568	930464189411483648	930464991295279104	930465537334939654	930465562001584128	930465988390408192	930467499442823168	930468153859112960	930468153808883715	930468694672707586	930471490717405184	930688191446777856,gossipcop,real,
gossipcop-885077,https://www.theguardian.com/sport/2017/oct/05/cam-newton-loses-endorsement-dannon-sexist,Cam Newton dropped by sponsor over sexist remark to female reporter,915991487707582464	915991632331268097	915991936124833794	915992253272809472	915992317965737986	915992612884054017	915992609977503744	915993244596453376	915993304675651584	915993389585149952	915994000116654081	915995231841083392	915995260974661632	915995674012819457	915996388781166592	915996418841677830	915997396383027203	915998095329996800	915999994187997184	916000237109567488	916000353887440897	916000376289144832	916000470841401344	916001090725928961	916003824611020807	916003895377145857	916004186860298241	916004186847944704	916004711441895424	916004826928107521	916004964232699904	916006370180255745	916010742997909504	916011894544015360	916015435723788288	916027724384186368	916052702395760640	916068430859591681	916068618940698624	916141540094955520	916150387740233728	918092068072734720,gossipcop,real,
gossipcop-854072,https://www.etonline.com/news/217869_chris_cornell_and_brad_pitt_longtime_friendship_a_look_back,A Look Back at Chris Cornell and Brad Pitt's Friendship Through the Years,865303327273357312	865336616545640448	865344486171230208	865363158910746624	865370010063077378	865508010910564354	887496771043291140	889527902131322881	941145386168721409,gossipcop,real,
gossipcop-860217,https://www.news.com.au/lifestyle/parenting/pregnancy/teen-mom-star-admits-testing-positive-for-drugs-after-giving-birth-but-says-she-is-clean/news-story/40f3ea9d98edc4344d37afd1835151c9,Teen Mom star admits testing positive for drugs after giving birth but says she is clean,874252867040882688	874253059542667265	874253230238248960	874253336849129472	874253472102703104	874253936105893889	874254815420928000	874255161039998976	874255232347385856	874255328774430726	874255561944182784	874256555524235265	874256567956234241	874257260536397825	874258520761262080	874258742958850050	874258885653213184	874260829616656384	874261559530278912	874268242747031553	874270424632373248	874270673899851777	874275735027974146	874292518497734657	874292527507144704	874292532670279680	874292544536010752	874292571509583872	874292582393753602	874292657320755200	874292832705671168	874292847608029184	874292859272384512	874292892398997504	874292966755577856	874293017867321345	874293049769287680	874293133374357504	874293194753703937	874293317164511232	874293347552288770	874293358319087617	874293361418612737	874293398982754305	874293539181559808	874293550967652352	874293636212633600	874293640788619264	874293647197556737	874294593948463104	874323583694249984	874326666272792576	874343137568837632	874456961416351748	874603414335901699	875814230200659969	875816754232131584	875817377673486336,gossipcop,real,
gossipcop-893307,https://www.dailymail.co.uk/tvshowbiz/article-5075185/Ariel-Winter-19-Levi-Meaden-30-celebrate-year.html,Ariel Winter and Levi Meaden celebrate first anniversary,929827553816260613	929828719409156096	929829523788587008	929830048307302401	929831337992884224	929831350504509440	929831355235651584	929831723952758791	929833476731240448	929834603422117889	929838734995988481	929838864801333248	929839032787386368	929839503954644992	929839540004638723	929839541892116480	929839552335958017	929839575115198465	929839576134373378	929839751728914432	929839776043282432	929839774655016966	929839784859758593	929839782682865664	929839794854813696	929839818380664832	929839822004543488	929839824038744069	929840019572916224	929840047142170624	929840049302179841	929840071775342598	929840086723768320	929840130948550656	929840255141900288	929840313178390528	929840342081433600	929840371437395968	929840563733565441	929840571539128320	929844202422317057	929847063902343169	929847923650809859	929849405095796737	929861904000004098	929870194054270976	929903271350882304	929937790812422149	929959902818181120	930051401836847105	930052224482504704	930052722904190976	930053161682948101	930111266374463488	930111662987841536	930118188188217349	930867135248814081,gossipcop,real,
gossipcop-913423,https://www.etonline.com/tiffany-haddish-claims-she-witnessed-beyonce-shut-down-an-actress-who-tried-to-touch-jay-z-96303,Tiffany Haddish Claims She Witnessed Beyonce Shut Down an Actress Who Tried to Touch JAY-Z,,gossipcop,real,
gossipcop-865930,https://www.vanityfair.com/hollywood/2016/09/game-of-thrones-alexander-siddig-interview-leaked-game-of-thrones-screeners,Game of Thrones Actor Gives Scorching Exit Interview,884455462141349888	884455906364317698	884455978233737218	884456851210817537	884457411481706496	884457407824486401	884457419769868288	884457496764698624	884457557103968257	884457558806855680	884457982808834049	884458688723005443	884459634496372739	884459645116358657	884461116499382272	884462133504856065	884462540071239685	884465644170825730	884465642279010304	884467713434898432	884469175690739712	884469800981757956	884472497105719297	884478877380124672	884479302699335680	884496204918378496	884504221399306241	884541530400325632	884657161741234177	884670175177576448	884699055368130560	884699431181967360	884699429776838658	884699428615061504	884699433794973696	885164736035381249	885589957498343425	885589960560168960	885589958802780160	885589963424882689	885590102054928386	886588929310425088	886590170933465088	886685453327400960	886925723717468160	887288091014303745,gossipcop,real,
